title,date,year,description,subject,id,refID
"January 10th, 1958",1958-01-10,1958," Community Concert artist - Pianist (pg 1, c1) | Debate - Inland Empire Debate tournament (pg 1, c1) | Freshmen team vs. Lewiston (Lewis-Clark) Normal (pg 4, c4) | Invitational meets (pg 4, c1) | National Student's Association (NSA) (pg 1, c7) | Pacific Coast conference (pg 1, c3) | Previously religions emphasis week (pg 1, c4) | Public events speaker (pg 1, c2) | R.O.T.C.- rifle team competition (pg 3, c6) | Ski team (pg 4, c1) | University of Idaho vs. EWCE (pg 4, c6) | University of Idaho vs. University of Southern California (pg 4, c1) | University singers (pg 1, c8) | Varsity team vs. UCLA (pg 4, c1)","Franceschi, Vera; Debate - Inland Empire Debate tournament; Basketball; Skiing; National Student's Association (NSA); Pacific Coast conference; Religious evaluation week; Urey, Harold C.; R.O.T.C.- rifle team competition; Ski team; Swimming; Basketball; University singers; Basketball",ARG-1958-01-10,2795
"January 17th, 1958",1958-01-17,1958," 'Greek week' (pg 1, c3) | ASUI play (pg 1, c6) | ASUI-Meetings (better meetings on campus) (pg 1, c2) | Debate - Inland Empire Debate tournament (pg 1, c1) | Freshmen team vs. WSC freshmen (pg 4, c3) | Intramural points (Total) (pg 4, c6) | Public events speaker (pg 1, c5) | Soprano - community concert. Photo (pg 1, c3) | University of Idaho vs. University of Washington (pg 4, c5) | Varsity team vs. Washington State College (pg 4, c1)","Greek week; Kiss Me Kate'; ASUI-Meetings (better meetings on campus); Debate - Inland Empire Debate tournament; Basketball; Intramural points (Total); Urey, Harold C.; Curtain, Phyllis; Swimming; Basketball",ARG-1958-01-17,2796
"January 21st, 1958",1958-01-21,1958," ASUI vice-president (pg 1, c7) | ASUI-Meetings (better meetings on campus) (pg 1, c2) | Debate - Inland Empire Debate tournament (pg 1, c6) | Freshmen team vs. WSC freshmen (pg 4, c7) | National Student's Association (NSA) (pg 3, c4) | Per-registration (pg 1, c3) | Previously religions emphasis week (pg 1, c1) | University of Idaho vs. University of Washington (pg 4, c6) | University of Idaho vs. Western Washington College of Education (pg 4, c6) | Varsity team vs. Washington State College. Photo (pg 4, c3)","Newhouse, Neal; ASUI-Meetings (better meetings on campus); Debate - Inland Empire Debate tournament; Basketball; National Student's Association (NSA); Per-registration; Religious evaluation week; Swimming",ARG-1958-01-21,2797
"February 4th, 1958",1958-02-04,1958," 'Greek week' (pg 1, c6) | ASUI vice-president (pg 1, c2) | ASUI-Meetings (better meetings on campus) (pg 1, c5) | Bowling. Photo (pg 1, c1) | Fraternity rush (pg 3, c4) | Freshmen team vs. Lewiston (Lewis-Clark) Normal (pg 4, c3) | Per-registration (pg 1, c5) | Pine Hall (pg 1, c8) | Previously religions emphasis week (pg 1, c4) | Sigma Delta Chi (pg 1, c1) | Sorority rush (pg 3, c4) | U OF I, Idaho state competition proposed (pg 1, c7) | University of Idaho vs. WSC (pg 4, c1)","Greek week; Newhouse, Neal; ASUI-Meetings (better meetings on campus); Student union building; Men's rush; Basketball; Per-registration; Pine Hall; Religious evaluation week; Sigma Delta Chi; Women's rush; Athletics; Swimming",ARG-1958-02-04,2799
"February 7th, 1958",1958-02-07,1958," 'Greek week' (pg 1, c2) | ASUI play (pg 5, c7) | ASUI-Executive Board (pg 1, c7) | ASUI-Meetings (better meetings on campus) (pg 1, c7) | Forester's ball (pg 1, c4) | Memorial scholarship (pg 4, c4) | Miss University of Idaho contest (pg 1, c1) | Pep Band (pg 1, c6) | Previously religions emphasis week (pg 3, c5) | Simmons, Gary (pg 6, c1) | Sorority rush (pg 1, c1) | Town Men's Association (pg 4, c1) | University of Idaho vs. University of Utah (pg 6, c6) | Varsity team vs. Oregon State College, Corvallis (pg 6, c3) | Varsity team vs. University of Oregon, Eugene (pg 6, c3) | Varsity team vs. University of Washington (pg 6, c3) | Vocal group (pg 1, c1)","Greek week; Kiss Me Kate'; ASUI-Executive Board; ASUI-Meetings (better meetings on campus); Forester's ball; Alley, Ralph M.; Miss University of Idaho contest; Pep Band; Religious evaluation week; Simmons, Gary; Women's rush; Town Men's Association; Swimming; Basketball; 'The Four Freshmen'",ARG-1958-02-07,2800
"February 11th, 1958",1958-02-11,1958," 'Greek week' (pg 1, c6) | ASUI-Meetings (better meetings on campus) (pg 1, c2) | Debate - Idaho All-State debate tournament (pg 1, c2) | Flu Epidemic (pg 1, c5) | Fraternity rush (pg 3, c4) | Previously religions emphasis week (pg 1, c7) | Simmons, Gary (pg 4, c1) | University censorship (no-student speeches) (pg 1, c3) | University of Idaho vs. University of Utah (pg 4, c3) | Varsity team vs. Oregon State College, Corvallis (pg 4, c4) | Varsity team vs. University of Oregon, Eugene (pg 4, c1) | Varsity team vs. University of Washington (pg 4, c1)","Greek week; ASUI-Meetings (better meetings on campus); Debate - Idaho All-State debate tournament; Flu Epidemic; Men's rush; Religious evaluation week; Simmons, Gary; Political speeches; Swimming; Basketball",ARG-1958-02-11,2801
"February 14th, 1958",1958-02-14,1958," ASUI-Meetings (better meetings on campus) (pg 5, c4) | Blue Key -Talent show (pg 1, c6) | Borah Conference (pg 1, c5) | Borah Conference speaker. Photo (pg 1, c5) | Freshman team vs. EWCE (Eastern Washington College of Education) (pg 6, c1) | Freshman team vs. Gonzaga junior varsity (pg 6, c1) | Idaho club (pg 1, c1) | Intramural - League Standings (pg 6, c7) | Miss University of Idaho contest (pg 1, c3) | Model United Nations (pg 3, c3) | National Student's Association (NSA) (pg 1, c3) | Photos (pg 1, c3) | Previously religions emphasis week (pg 1, c1) | Simmons, Gary (pg 6, c6) | University of Idaho vs. OSC (pg 6, c2) | Varsity team vs. UCLA (pg 6, c1)","ASUI-Meetings (better meetings on campus); Blue Key -Talent show; Borah Conference; Burchard, Dr. John E.; Basketball; Idaho club; Miss University of Idaho contest; Model United Nations; National Student's Association (NSA); Greek week; Religious evaluation week; Simmons, Gary; Swimming; Basketball",ARG-1958-02-14,2802
"February 18th, 1958",1958-02-18,1958," ASUI play (pg 1, c2) | ASUI-Meetings (better meetings on campus) (pg 1, c3) | Debate - Idaho All-State debate tournament (pg 1, c8) | Freshman team vs. EWCE (Eastern Washington College of Education) (pg 4, c6) | Freshman team vs. Gonzaga junior varsity (pg 4, c6) | Intramural - League Standings (pg 4, c6) | Intramural (pg 4, c6) | Miss University of Idaho contest (pg 1, c6) | Photos (pg 1, c6) | Religious evaluation week speaker - Episc. (pg 1, c3) | Varsity team vs. UCLA. Photo (pg 4, c1)","Kiss Me Kate'; ASUI-Meetings (better meetings on campus); Debate - Idaho All-State debate tournament; Basketball; Miss University of Idaho contest; Greek week; Bayne, Rt. Rev. Stephen F.; Basketball",ARG-1958-02-18,2803
"February 21st, 1958",1958-02-21,1958," ASUI play (pg 1, c6) | ASUI-Meetings (better meetings on campus) (pg 1, c4) | Borah foundation speaker. Photo (pg 1, c6) | Elections (pg 1, c4) | International farm youth exchange (pg 5, c3) | Miss University of Idaho contest (pg 1, c2) | Photo (pg 6, c6) | Previously religions emphasis week (pg 1, c6) | University of Idaho vs. EWCE (pg 6, c1) | University of Idaho vs. Montana (pg 6, c1) | Varsity team vs. University of California, Berkeley (pg 6, c1) | Varsity team vs. University of Washington (pg 6, c1)","Kiss Me Kate'; ASUI-Meetings (better meetings on campus); Kaplan, Dr. Joseph; Associated Women Students; International farm youth exchange; Miss University of Idaho contest; Simmons, Gary; Religious evaluation week; Swimming; Basketball",ARG-1958-02-21,2804
"February 25th, 1958",1958-02-25,1958," ASUI play. Photo (pg 1, c1) | ASUI-Meetings (better meetings on campus) (pg 3, c4) | Debate - Idaho All-State debate tournament (pg 1, c1) | Elections (pg 2, c1) | Miss University of Idaho contest (pg 1, c2) | National Student's Association (NSA) (pg 1, c4) | Previously religions emphasis week (pg 1, c6) | Varsity team vs. University of Washington (pg 4, c1)",Kiss Me Kate'; ASUI-Meetings (better meetings on campus); Debate - Idaho All-State debate tournament; Associated Women Students; Miss University of Idaho contest; National Student's Association (NSA); Religious evaluation week; Basketball,ARG-1958-02-25,2805
"February 28th, 1958",1958-02-28,1958," ASUI play. Photo (pg 1, c4) | Blue Key -Talent show (pg 1, c6) | Borah Conference (pg 3, c4) | Borah foundation speaker. Photo (pg 1, c2) | Elections (pg 3, c4) | Freshman week (pg 1, c6) | Intramural points (Total) (pg 5, c6) | Miss University of Idaho contest (pg 1, c4) | Name change to religion and Life conference (pg 1, c1) | Religious evaluation week speaker - Episc. (pg 1, c1) | U OF I, Idaho state competition proposed (pg 1, c3) | University of Idaho vs. WSC (pg 6, c5) | Varsity team vs. Stanford (pg 6, c1) | Varsity team vs. University of California, Berkeley (pg 4, c1) | Varsity team vs. University of California, Berkeley (pg 6, c1)","Kiss Me Kate'; Blue Key -Talent show; Borah Conference; Jackson, Sen. Henry; Associated Women Students; Freshman week; Intramural points (Total); Miss University of Idaho contest; Religious evaluation week; Bayne, Rt. Rev. Stephen F.; Athletics; Swimming; Basketball",ARG-1958-02-28,2806
"March 4th, 1958",1958-03-04,1958," ASUI play (pg 1, c5) | Blue Key -Talent show (pg 1, c7) | Debate - Linfield College Annual meet (pg 1, c4) | Elections (pg 3, c5) | Freshman week (pg 1, c1) | High school (pg 1, c3) | Idaho Director of Commerce and Development (pg 1, c3) | Invitational meets (pg 4, c5) | Junior-Senior ball (Prom) (pg 1, c3) | King and queen (pg 1, c1) | Miss University of Idaho contest (pg 1, c3) | Northern Division finals (pg 4, c6) | Plans toward 1961-65 addition (pg 1, c1) | Public events speaker. Photo (pg 1, c7) | Schedules (pg 4, c7) | Social sorority. New house (pg 1, c7) | Student - Faculty retreat (pg 3, c2) | University of Idaho vs. WSC (pg 4, c6) | Varsity team vs. Stanford (pg 4, c1) | Varsity team vs. University of California, Berkeley (pg 4, c1)","Kiss Me Kate'; Blue Key -Talent show; Debate - Linfield College Annual meet; Associated Women Students; Freshman week; Annual journalism conference; Shadduck, Louise; Skiing; Junior-Senior ball (Prom); Miss University of Idaho contest; Swimming; Student union building; Hayakawa, Dr. S. I.; Baseball; Gamma Phi Beta; Student - Faculty retreat; Swimming; Basketball",ARG-1958-03-04,2807
"March 7th, 1958",1958-03-07,1958," Activities-Grade point requirement (pg 1, c3) | Campus chest (pg 1, c3) | Freshman week (pg 1, c4) | Handbook (pg 3, c6) | High school (pg 2, c4) | Little International (Agriculture week) (pg 1, c4) | Miss University of Idaho contest (pg 1, c4) | Northern Division finals (pg 4, c7) | Public events speaker (pg 1, c6) | Shoup Hall (George L. Shoup Hall) (pg 1, c1) | Simmons, Gary (pg 4, c2) | Student automobiles (pg 1, c1) | Varsity team vs. Oregon State College, Corvallis (pg 4, c1)","Activities-Grade point requirement; Campus chest; Freshman week; Associated Women Students; Annual journalism conference; Little International (Agriculture week); Miss University of Idaho contest; Swimming; Hayakawa, Dr. S. I.; Shoup Hall (George L. Shoup Hall); Simmons, Gary; Student automobiles; Basketball",ARG-1958-03-07,2810
"March 11th, 1958",1958-03-11,1958," Blood drive (pg 1, c6) | Blue Key -Talent show (pg 1, c7) | Borah Conference (pg 1, c3) | Campus chest (pg 1, c2) | Debate - Linfield College Annual meet (pg 3, c4) | Elections (pg 3, c7) | Freshman week (pg 1, c3) | Governor of Idaho 1955- (pg 1, c3) | Navy Color Girl, Miss U of I. Photo (pg 1, c5) | Northern Division finals (pg 4, c3) | Photo (pg 1, c5) | Simmons, Gary (pg 4, c2) | University censorship (no-student speeches) (pg 1, c7) | Varsity team vs. Oregon State College, Corvallis (pg 4, c1)","Blood drive; Blue Key -Talent show; Borah Conference; Campus chest; Debate - Linfield College Annual meet; Associated Women Students; Freshman week; Smylie, Robert E.; Berry, Ann Marie; Swimming; Miss University of Idaho contest; Simmons, Gary; Political speeches; Basketball",ARG-1958-03-11,2819
"March 14th, 1958",1958-03-14,1958," ASUI executive board, 1957. Photo (pg 4, c1) | ASUI play (pg 4, c7) | Blood drive (pg 1, c6) | Borah Conference (pg 1, c1) | Elections (pg 1, c2) | Freshman week (pg 1, c5) | High school (pg 1, c3) | Intramural points (Total) (pg 6, c1) | Plans toward 1961-65 addition (pg 1, c4) | President, University of Idaho. Photo (pg 1, c7)","Martin, Lowell; The Crucible; Blood drive; Borah Conference; Associated Women Students; Freshman week; Annual journalism conference; Intramural points (Total); Student union building; Theophilus, Donald R.",ARG-1958-03-14,2829
"March 18th, 1958",1958-03-18,1958," ASUI elections (pg 1, c1) | Campus chest (pg 1, c3) | Class of 1962. Photo (pg 1, c5) | Elections (pg 1, c1) | Freshman women's scholastic honorary. (pg 3, c8) | High school (pg 1, c3) | Junior-Senior ball (Prom) (pg 1, c2) | King and queen. Photo (pg 1, c5) | Photo (pg 1, c5) | Photo (pg 1, c6) | Photo (pg 3, c3) | Regional seminar (pg 3, c6) | Simmons, Gary (pg 4, c6) | Social fraternity (pg 2, c3) | U OF I, Idaho state competition proposed (pg 1, c4) | University censorship (no-student speeches) (pg 1, c1) | University of Idaho at Washington State University indoor invitational (pg 4, c4)","Student government party; Campus chest; Tovey, Weldon; Associated Women Students; Alpha Lambda Delta; Annual journalism conference; Junior-Senior ball (Prom); Freshman week; Freshman week; Weeks, Phyllis; Borah Conference; Westernberg, Richard; National Student's Association (NSA); Simmons, Gary; Lambda Chi Alpha; Athletics; Political speeches; Track",ARG-1958-03-18,2831
"March 21st, 1958",1958-03-21,1958," ASUI elections (pg 1, c1) | ASUI president (pg 1, c3) | Blue Key -Talent show (pg 1, c6) | Borah Conference speaker (pg 4, c1) | Borah foundation speaker (pg 4, c4) | Borah foundation speaker (pg 4, c6) | Campus chest (pg 1, c4) | Elections. Photo (pg 1, c1) | High school (pg 3, c0) | Photo (pg 1, c7) | Public events speaker (pg 1, c7) | Sigma Delta Chi (pg 3, c2) | University of Idaho at Washington State University indoor invitational (pg 6, c1) | University Symphony orchestra (pg 1, c2) | Varsity team vs. Whitman College (pg 6, c1) | Women journalism honorary (pg 3, c6) | Zenier, Kay (pg 1, c1)","United party; Noh, Laird; Blue Key -Talent show; Burchard, Dr. John E.; Kaplan, Dr. Joseph; Jackson, Sen. Henry; Campus chest; Associated Women Students; Annual journalism conference; Borah Conference; Aler, Dr. Mortimer; Sigma Delta Chi; Track; University Symphony orchestra; Baseball; Theta Sigma Phi; Zenier, Kay",ARG-1958-03-21,2811
"March 25th, 1958",1958-03-25,1958," Blue Key -Talent show (pg 1, c6) | Borah Conference (pg 1, c7) | Campus chest (pg 1, c4) | Football (pg 4, c7) | High school (pg 3, c5) | Junior-Senior ball (Prom) (pg 1, c5) | Per-registration (pg 1, c2) | Public events speaker. (pg 5, c6) | Public events speaker. Photo (pg 1, c1) | Regional convention (pg 1, c4) | Student political party. ASUI elections (pg 1, c6) | University of Idaho at Washington State University indoor invitational (pg 4, c7) | Varsity team vs. Whitman College (pg 4, c1) | Vocal group (pg 1, c5)","Blue Key -Talent show; Borah Conference; Campus chest; Kramer, jerry; Annual journalism conference; Junior-Senior ball (Prom); Per-registration; Aler, Dr. Mortimer; Aler, Dr. Mortimer; Intercollegiate Knights; Campus liberal party; Track; Baseball; 'The Four Freshmen'",ARG-1958-03-25,2812
"March 28th, 1958",1958-03-28,1958," 'I' letters (pg 6, c6) | ASUI elections (pg 1, c6) | ASUI-Elections (pg 1, c6) | Blue Key -Talent show (pg 1, c1) | Campus chest - Division of funds (pg 1, c8) | IFYE exchange to Burma. Photo (pg 4, c1) | Parking problems on campus and proposed solutions (pg 1, c1) | Regional convention (pg 1, c2) | Student political party. ASUI elections (pg 1, c6) | University of Idaho at Oregon State College invitational (pg 6, c4) | Varsity team vs. Oregon State College (pg 6, c1)","Athletic Awards; Student government party; United party; ASUI-Elections; Blue Key -Talent show; Campus chest - Division of funds; Edwards, Philip; Parking problems on campus and proposed solutions; Intercollegiate Knights; Campus liberal party; Track; Baseball",ARG-1958-03-28,2813
"April 1st, 1958",1958-04-01,1958," ASUI-Elections (pg 4, c1) | Blue Key -Talent show (pg 4, c4) | Navy Color Girl, Miss U of I (pg 4, c2) | Public event speaker (pg 4, c5) | The Idaho Argonaut - April fool issue (pg 1, c0)","ASUI-Elections; Blue Key -Talent show; Berry, Ann Marie; Brown, John Mason; The Idaho Argonaut - April fool issue",ARG-1958-04-01,2814
"April 15th, 1958",1958-04-15,1958," ASUI play (pg 3, c5) | ASUI-Elections (pg 1, c4) | Blood drive (pg 1, c6) | Convention, Western states (pg 3, c7) | Debate - Pacific Forensic League meets (pg 1, c7) | Intramural points (Total) (pg 4, c4) | Library - Smoking area (pg 1, c1) | Model United Nations (pg 1, c3) | National convention and national officers. Photo (pg 1, c2) | National I.K. officers. Photo (pg 1, c2) | New house (pg 1, c3) | Phi Beta Kappa (pg 3, c6) | Photo (pg 1, c7) | Public event speaker. Photo (pg 1, c1) | Sigma Delta Chi (pg 2, c2) | Simmons, Gary (pg 3, c6) | Spring (pg 4, c2) | University of Idaho vs. Washington State College (pg 4, c7) | Varsity team vs. EWCE (EWSC) (pg 4, c1) | Varsity team vs. Gonzaga (pg 4, c1) | Varsity team vs. Whitworth (pg 4, c1)","The Crucible; ASUI-Elections; Blood drive; Associated Women Students; Debate - Pacific Forensic League meets; Intramural points (Total); Library - Smoking area; Model United Nations; Intercollegiate Knights; Stroschein, Tom; Pi Beta Phi; Phi Beta Kappa; Junior-Senior ball (Prom); Brown, John Mason; Sigma Delta Chi; Simmons, Gary; Football; Track; Baseball",ARG-1958-04-15,2816
